study,subject_nr,amount_pair,delay_pair,amount_similarity,delay_similarity,itc_control_choice,itc_amount_social_info,itc_delay_social_info,amount_delay_social_info,itc_social_choice,miss_score,median_miss_score,suggestibility_level,sns_score,sns_level,overall_bnt_score,age,ethnicity,gender,control_social,amount_delay,similarity_judgment,task_social_info,social_info
1,106,36_43,16_21,0,0,1,0,0,D_D,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,19_24,11_18,0,0,1,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,4_8,17_23,0,0,1,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,22_27,41_47,1,1,0,0,0,D_D,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,19_24,11_17,0,1,1,1,0,S_D,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,35_42,16_21,0,0,1,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,42_49,19_24,1,1,1,0,0,D_D,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,35_41,16_21,0,0,1,1,1,S_S,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,47_53,22_27,0,1,1,1,0,S_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,6_12,10_15,0,0,1,1,0,S_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,7_12,47_53,0,0,1,1,0,S_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,16_21,5_12,0,0,0,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,5_12,10_15,0,0,1,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,48_55,22_27,0,1,1,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,42_48,19_24,1,1,1,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,13_18,30_36,0,1,0,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,13_18,30_37,0,1,0,1,0,S_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,7_12,48_54,0,0,0,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,41_47,19_24,1,1,1,1,0,S_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,12_19,4_8,1,1,1,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,47_54,22_27,0,1,1,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,17_23,7_12,0,0,0,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,16_21,6_13,0,0,0,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,4_8,18_25,0,0,0,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,10_15,23_29,1,1,1,1,0,S_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,16_21,6_12,0,1,1,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,7_12,47_54,0,1,1,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,10_15,23_30,1,1,1,1,1,S_S,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,41_48,19_24,1,1,1,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,48_54,22_27,0,1,1,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,7_12,48_55,0,0,0,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,13_18,29_36,0,0,0,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,25_30,36_43,1,1,0,1,1,S_S,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,29_36,25_30,0,1,1,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,23_29,13_18,0,0,1,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,24_30,13_18,0,0,1,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,17_24,7_12,0,0,1,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,22_27,42_49,1,1,0,1,0,S_D,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,19_24,12_18,0,1,1,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,30_37,25_30,0,1,0,1,0,S_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,19_24,12_19,0,1,1,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,16_21,5_11,0,0,0,1,0,S_D,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,11_18,4_8,0,1,1,1,0,S_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,22_27,41_48,1,1,1,1,1,S_S,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,25_30,35_41,1,0,0,1,0,S_D,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,5_11,10_15,0,0,1,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,36_42,16_21,0,0,1,1,0,S_D,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,6_13,10_15,0,0,1,1,1,S_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,24_31,13_18,1,0,1,1,1,S_S,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,25_30,36_42,1,0,0,0,1,D_S,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,10_15,24_31,1,0,1,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,29_35,25_30,0,1,1,0,1,D_S,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,11_17,4_8,1,1,1,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,18_24,7_12,0,0,0,1,0,S_D,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,22_27,42_48,1,1,0,0,1,D_S,0,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,106,18_25,7_12,0,0,0,0,0,D_D,1,41,50,Low,2.5,Low,0,21,African-American,female,NA,NA,NA,NA,NA
1,109,19_24,11_17,0,0,1,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,16_21,6_12,1,0,0,0,1,D_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,35_42,16_21,1,1,1,0,1,D_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,10_15,24_31,1,1,1,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,10_15,23_29,1,1,0,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,4_8,18_25,1,1,0,0,1,D_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,25_30,36_42,1,1,0,0,1,D_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,17_23,7_12,0,0,1,0,1,D_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,47_54,22_27,0,1,1,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,10_15,23_30,1,1,1,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,12_19,4_8,0,0,0,1,1,S_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,42_48,19_24,0,1,0,0,1,D_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,48_55,22_27,0,1,1,0,1,D_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,13_18,30_37,0,0,0,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,19_24,11_18,0,1,1,1,1,S_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,12_18,4_8,0,0,0,0,1,D_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,24_30,13_18,1,1,1,0,1,D_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,18_24,7_12,0,0,0,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,7_12,47_54,1,1,1,0,1,D_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,30_36,25_30,1,1,1,1,1,S_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,25_30,35_41,1,0,0,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,41_48,19_24,0,1,1,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,5_12,10_15,0,0,0,0,1,D_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,22_27,41_47,0,1,0,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,48_54,22_27,1,1,1,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,19_24,12_18,0,1,0,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,13_18,29_35,0,1,1,0,1,D_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,10_15,24_30,1,1,1,0,1,D_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,23_29,13_18,1,1,1,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,29_35,25_30,0,1,1,0,1,D_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,25_30,36_43,1,1,0,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,16_21,5_11,1,1,0,1,0,S_D,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,22_27,41_48,0,1,0,1,1,S_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,17_24,7_12,0,0,0,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,11_17,4_8,0,0,0,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,24_31,13_18,0,1,0,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,7_12,48_54,1,1,0,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,4_8,18_24,1,0,0,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,22_27,42_48,0,1,0,0,1,D_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,6_12,10_15,0,0,1,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,4_8,17_24,1,0,0,1,0,S_D,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,7_12,48_55,1,1,0,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,25_30,35_42,1,1,1,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,19_24,12_19,0,1,0,0,1,D_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,18_25,7_12,0,0,1,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,42_49,19_24,0,1,0,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,13_18,29_36,0,0,0,1,1,S_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,11_18,4_8,0,0,0,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,4_8,17_23,1,1,0,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,16_21,6_13,1,0,0,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,35_41,16_21,0,1,0,1,1,S_S,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,36_42,16_21,1,1,0,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,22_27,42_49,0,1,0,1,0,S_D,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,7_12,47_53,1,1,1,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,16_21,5_12,1,0,0,0,0,D_D,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,5_11,10_15,0,0,0,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,30_37,25_30,0,1,0,1,0,S_D,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,41_47,19_24,0,1,0,1,0,S_D,0,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,36_43,16_21,0,1,1,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,29_36,25_30,0,1,1,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,6_13,10_15,0,0,0,1,1,S_S,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,47_53,22_27,1,1,0,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,13_18,30_36,0,1,0,0,0,D_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,109,23_30,13_18,0,1,1,1,0,S_D,1,60,50,High,3,Low,0.5,19,White,female,NA,NA,NA,NA,NA
1,111,17_23,7_12,0,0,0,0,1,D_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,30_37,25_30,0,0,0,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,22_27,42_48,0,1,0,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,18_24,7_12,0,0,1,1,0,S_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,13_18,30_37,0,0,1,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,19_24,11_18,0,0,1,1,1,S_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,13_18,29_35,0,0,1,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,18_25,7_12,0,0,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,23_30,13_18,0,0,1,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,25_30,36_42,0,1,1,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,30_36,25_30,0,0,1,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,10_15,23_29,0,0,0,1,0,S_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,25_30,36_43,0,0,0,1,1,S_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,36_43,16_21,0,0,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,10_15,24_30,0,0,1,0,1,D_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,11_17,4_8,0,0,1,0,0,D_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,25_30,35_41,0,1,1,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,48_55,22_27,0,1,1,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,42_48,19_24,1,0,0,0,1,D_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,6_12,10_15,0,0,1,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,19_24,11_17,0,0,1,1,0,S_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,7_12,47_53,0,1,1,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,35_41,16_21,1,0,1,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,16_21,5_11,0,0,1,1,0,S_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,41_48,19_24,0,0,0,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,10_15,23_30,0,0,0,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,16_21,6_13,0,0,1,1,1,S_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,47_54,22_27,0,1,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,19_24,12_19,0,0,0,0,1,D_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,10_15,24_31,0,0,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,24_31,13_18,0,0,1,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,4_8,18_25,0,0,1,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,16_21,5_12,0,0,0,0,0,D_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,22_27,41_47,0,1,1,0,0,D_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,48_54,22_27,1,1,1,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,13_18,29_36,0,0,1,1,1,S_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,12_19,4_8,0,0,0,1,1,S_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,7_12,48_54,0,1,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,25_30,35_42,0,0,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,5_12,10_15,0,0,1,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,4_8,17_23,0,0,1,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,29_36,25_30,0,0,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,17_24,7_12,0,0,0,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,35_42,16_21,0,0,0,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,11_18,4_8,0,0,0,1,0,S_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,47_53,22_27,1,1,0,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,16_21,6_12,0,0,0,0,1,D_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,5_11,10_15,0,0,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,7_12,47_54,0,1,1,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,42_49,19_24,1,0,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,22_27,42_49,0,1,1,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,41_47,19_24,1,0,1,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,12_18,4_8,0,0,1,0,1,D_S,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,24_30,13_18,0,0,0,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,6_13,10_15,0,0,1,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,23_29,13_18,0,0,0,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,22_27,41_48,0,1,1,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,36_42,16_21,1,0,1,1,0,S_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,7_12,48_55,0,1,1,1,1,S_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,4_8,17_24,0,0,0,1,0,S_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,13_18,30_36,0,1,1,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,29_35,25_30,0,0,1,0,1,D_S,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,19_24,12_18,0,0,1,0,0,D_D,0,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,111,4_8,18_24,0,0,0,0,0,D_D,1,65,50,High,5,High,0.5,19,White,male,NA,NA,NA,NA,NA
1,112,10_15,23_29,1,1,0,1,0,S_D,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,24_30,13_18,1,1,1,0,1,D_S,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,4_8,17_23,1,1,0,1,1,S_S,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,29_36,25_30,1,1,0,0,0,D_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,22_27,41_47,1,1,0,0,0,D_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,13_18,29_36,1,1,0,1,1,S_S,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,41_48,19_24,1,1,1,1,1,S_S,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,25_30,35_41,1,1,0,1,0,S_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,36_43,16_21,1,1,0,0,0,D_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,12_19,4_8,1,1,0,1,1,S_S,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,24_31,13_18,0,1,1,1,1,S_S,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,4_8,18_25,1,0,1,0,1,D_S,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,47_53,22_27,1,1,1,1,0,S_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,7_12,48_55,1,1,0,1,1,S_S,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,22_27,42_49,1,1,0,1,0,S_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,25_30,36_42,1,1,1,0,1,D_S,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,25_30,35_42,1,0,0,0,0,D_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,13_18,30_36,1,1,1,0,0,D_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,48_54,22_27,1,1,0,1,1,S_S,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,13_18,29_35,1,1,1,0,1,D_S,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,41_47,19_24,1,1,0,1,0,S_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,12_18,4_8,0,1,0,0,1,D_S,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,11_17,4_8,1,1,1,0,0,D_D,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,16_21,5_12,1,0,0,0,0,D_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,5_12,10_15,1,1,1,0,1,D_S,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,10_15,24_31,1,0,1,0,0,D_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,7_12,47_53,1,1,0,1,0,S_D,0,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,6_12,10_15,1,1,0,1,0,S_D,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
1,112,22_27,41_48,1,0,0,1,1,S_S,1,50,50,High,3.125,Low,0.25,21,White,female,NA,NA,NA,NA,NA
